file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,affiliation,author,coreference,country,loc,org,per
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,consumer price index,outcome,experienced_by,service sector companies,population,,0.998352,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,producer price index,outcome,experienced_by,manufacturing firms,population,,0.997836,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,producer price index,outcome,experienced_by,service sector companies,population,,0.998328,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,consumption,outcome,experienced_by,manufacturing firms,population,,0.997928,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,consumption,outcome,experienced_by,service sector companies,population,,0.99842,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,16,The macroeconomic impact of trade policy: a new identification approach,trade policy,intervention,impacts,labor market variables,outcome,,0.96086,"Furthermore, the effect of trade policy on labor market variables such as the unemployment rate and the hiring rate is analyzed.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,16,The macroeconomic impact of trade policy: a new identification approach,trade policy,intervention,impacts,unemployment rate,outcome,,0.999691,"Furthermore, the effect of trade policy on labor market variables such as the unemployment rate and the hiring rate is analyzed.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,16,The macroeconomic impact of trade policy: a new identification approach,trade policy,intervention,impacts,hiring rate,outcome,,0.999732,"Furthermore, the effect of trade policy on labor market variables such as the unemployment rate and the hiring rate is analyzed.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,policy changes,intervention,impacts,retRatio,outcome,,0.998038,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,policy changes,intervention,impacts,ratio of,outcome,,0.973228,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,policy changes,intervention,impacts, and,outcome,,0.963811,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,policy changes,intervention,impacts,-,outcome,,0.955796,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,policy changes,intervention,impacts, stock indices,outcome,,0.98241,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,TP,intervention,impacts,retRatio,outcome,,0.969562,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,TP,intervention,impacts,ratio of,outcome,,0.944751,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,TP,intervention,impacts, and,outcome,,0.935334,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,TP,intervention,impacts,-,outcome,,0.927319,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,17,The macroeconomic impact of trade policy: a new identification approach,TP,intervention,impacts, stock indices,outcome,,0.953933,"policy changes, we estimate the following simple linear regression by OLS: t+1 X x=t retRatio x = α + β1TP ⊕ t + β2TP ⊖ t + ψzt + ϵt, (1) where the left side denotes the cumulative change in the ratio of exporters’ and non-exporters’ stock indices over two days – the day of the statement release (t) and the day after (t + 1).",,,,,,,
